skiplocked,pgque.event_1,0,0,0,0,8192
skiplocked,pgque.event_1_0,3,0,0,0,32768
skiplocked,pgque.event_1_1,0,0,0,0,16384
skiplocked,pgque.event_1_2,0,0,0,0,16384
skiplocked,pgque.event_template,0,0,0,0,8192
skiplocked,public.jobs,382,9379,0,36,1032192
workload,table,n_live_tup,n_dead_tup,vacuum_count,autovacuum_count,total_size_bytes
